text,label_text,Predicted_label
"I accidentally received a transfer in GBP but all my planned purchases are in AUD. Please explain how I can use the app to convert that incoming amount to AUD right now, and whether the exchange executes instantly or waits until settlement.",exchange_via_app,exchange_charge
"For budgeting, I want to convert a fixed amount each week from USD to EUR automatically inside the app. Is there a way to schedule recurring exchanges, see the rate at execution time, and get a confirmation showing the final converted amount?",exchange_via_app,card_payment_wrong_exchange_rate
"I’m currently in Canada with only a USD balance. Does the app allow me to buy CAD on the spot, show the live exchange quote, and then let me pay merchants directly from the CAD balance after the conversion is finished?",exchange_via_app,card_payment_wrong_exchange_rate
"I sold an item and got paid in GBP, but my rent is in euros. Can I convert that GBP to EUR in the app right away, and will I be able to review the effective rate and any spread or fee before I hit confirm?",exchange_via_app,card_payment_wrong_exchange_rate
"I’m comparing exchange options and want to use the in-app conversion from JPY to USD. Where exactly in the app do I initiate the exchange, how fast does it complete, and can I download a receipt showing the timestamped rate used?",exchange_via_app,exchange_via_app
"My employer reimbursed me in USD, yet my card is set to spend in GBP. Please describe how to convert part of the USD into GBP within the app, including whether there’s a minimum amount, and how to verify the final amount received after conversion.",exchange_via_app,receiving_money
"I sometimes need to switch currencies late on Saturday nights while traveling. Can the app still perform an exchange from EUR to CHF on weekends, and if so will I see any weekend markup clearly before confirming the conversion?",exchange_via_app,fiat_currency_support
"Need GBP not AUD anymore—how to flip balances in-app fast, with a clear rate shown?",exchange_via_app,exchange_via_app
Can I swap USD↔GBP right now in the app and see the exact amount before confirm?,exchange_via_app,exchange_via_app
Trip changed to EU—convert my dollars to euros in the app; where’s the exchange screen?,exchange_via_app,exchange_via_app
"Have USD, need JPY today; does the app handle that instantly or is there a delay?",exchange_via_app,extra_charge_on_statement
Want to hold multiple wallets (USD/EUR/GBP); how do I move funds between them in-app?,exchange_via_app,fiat_currency_support
Why is there a mysterious $1 pending charge on my statement?,extra_charge_on_statement,extra_charge_on_statement
I’m seeing a random £1 on my statement—what is it?,extra_charge_on_statement,extra_charge_on_statement
Where did this extra €1 fee come from on my card?,extra_charge_on_statement,extra_charge_on_statement
Why was an extra $1 added to my transaction?,extra_charge_on_statement,extra_charge_on_statement
I have a £1 pending hold—why is that on my account?,extra_charge_on_statement,extra_charge_on_statement
What is the purpose of the €1 microcharge I see?,extra_charge_on_statement,extra_charge_on_statement
Why did I get a $1 verification fee on my statement?,extra_charge_on_statement,extra_charge_on_statement
There’s an unexplained £1 fee—can you clarify?,extra_charge_on_statement,extra_charge_on_statement
Why is my account showing an extra €1 right now?,extra_charge_on_statement,extra_charge_on_statement
What is the small $1 authorization I’m seeing?,extra_charge_on_statement,extra_charge_on_statement
"I just noticed a tiny $1 authorization pending right after I added my card to a new app; I didn’t actually buy anything for a dollar, so can you explain why it’s there and when it will drop off?",extra_charge_on_statement,extra_charge_on_statement
"My statement shows a £1 pending charge from a retailer I visited, but the purchase total was different—does this small amount relate to a card verification hold, and how long until it disappears or gets reversed?",extra_charge_on_statement,extra_charge_on_statement
"There’s an unexplained €1 fee on my account after I tried contactless for the first time on this card; is that a test transaction or an error, and will it automatically void without me doing anything?",extra_charge_on_statement,contactless_not_working
"I’ve been charged an extra $1 on top of a digital subscription I purchased yesterday; is this some kind of pre-authorization check by the merchant or your system, and when will the pending status clear?",extra_charge_on_statement,extra_charge_on_statement
"A £1 pending amount appeared after I added my card to a ride-hailing app; I haven’t taken a ride yet, so is this just a temporary verification and should I expect it to fall off in a few days?",extra_charge_on_statement,extra_charge_on_statement
I made a hotel reservation online and my account now shows an extra €1 authorization besides the main booking amount; can you confirm if this is a standard pre-auth and whether it will be released automatically?,extra_charge_on_statement,extra_charge_on_statement
"Why is there a standalone $1 transaction from a fuel station I only used for pay-at-pump pre-authorization; the actual fuel charge posted later, so should that $1 hold drop off by itself soon?",extra_charge_on_statement,extra_charge_on_statement
My statement lists an odd £1 charge labeled “pending” after I linked the card to a streaming service; is this a zero-value check equivalent and will it convert to zero or simply vanish?,extra_charge_on_statement,extra_charge_on_statement
"I attempted to add my card to a food delivery app and immediately saw a €1 hold; I didn’t place any order, so can you confirm that this is a temporary verification and advise how long it typically remains?",extra_charge_on_statement,extra_charge_on_statement
"After I updated my card details for an online marketplace, a $1 pending fee appeared; please tell me if this is a routine merchant card check and the exact timeframe for reversal to my available balance.",extra_charge_on_statement,extra_charge_on_statement
"Seeing a £1 “auth” hold—legit or fraud, and when does it expire?",extra_charge_on_statement,extra_charge_on_statement
Got a €1 pending microcharge after contactless setup; normal?,extra_charge_on_statement,contactless_not_working
$1 small charge won’t clear—test transaction or mistaken fee?,extra_charge_on_statement,extra_charge_on_statement
Extra £1 on statement today—temporary verification or real charge?,extra_charge_on_statement,extra_charge_on_statement
Random €1 pending; no €1 purchase made—what’s happening?,extra_charge_on_statement,extra_charge_on_statement
Why did my transfer fail?,failed_transfer,failed_transfer
My transfer didn’t go through—why?,failed_transfer,failed_transfer
Transfer failed. What happened?,failed_transfer,failed_transfer
Why can’t I complete this transfer?,failed_transfer,failed_transfer
Is the system down? My transfer failed.,failed_transfer,failed_transfer
Why was my transfer rejected?,failed_transfer,failed_transfer
The app says “transfer failed.” Why?,failed_transfer,failed_transfer
Why won’t my transfer go through?,failed_transfer,failed_transfer
My transfer keeps failing. Help?,failed_transfer,failed_transfer
Why didn’t my transfer complete today?,failed_transfer,failed_transfer
I’ve tried to send a straightforward bank transfer five separate times today and I’m still getting a failure message each attempt; I have sufficient funds and correct recipient details—can you explain what’s blocking it and how to fix?,failed_transfer,failed_transfer
"I’m attempting to transfer money to a friend and every time the app returns an error without details; I verified IBAN, name, and reference, and my balance is fine—could this be a limit, security check, or maintenance issue?",failed_transfer,failed_transfer
"This morning I made multiple attempts to complete a transfer for a flat deposit, but each try ends with a generic failure; please check if there’s a daily cap, compliance verification, or beneficiary restriction causing the block.",failed_transfer,beneficiary_not_allowed
"My transfer failed repeatedly despite confirming the amount, recipient account number, and my available balance; can you investigate if there’s a name-mismatch hold, weekend/holiday cutoff, or fraud-prevention flag stopping the payment?",failed_transfer,failed_transfer
I keep receiving a “couldn’t complete transfer” message; I have not hit any limits to my knowledge and the destination bank details are copied from the invoice—please review whether your system is experiencing downtime or queuing delays.,failed_transfer,failed_transfer
"I need to send funds to an investment account but it keeps failing with no error code; could you check if that recipient is unsupported, if a reference format is required, or if additional KYC verification is needed?",failed_transfer,beneficiary_not_allowed
My mortgage payment transfer is being declined over and over; I’ve tried smaller test amounts and different references with no luck—can you see if there’s a per-transaction ceiling or enhanced due-diligence pause on high-value payments?,failed_transfer,declined_transfer
"I attempted a standard domestic transfer five times and each one failed after the “confirm” screen; is there an issue with strong customer authentication expiring, a session timeout, or 2FA not being properly registered on my device?",failed_transfer,failed_transfer
"Please help diagnose why my transfers fail instantly: balance is ample, payee is saved, and I’ve transferred to them before; is there a temporary hold, risk review, or maintenance window affecting outbound payments today?",failed_transfer,balance_not_updated_after_bank_transfer
"I’m on a deadline and the app keeps rejecting my transfer with a vague error; can you confirm if I need to re-verify my identity, lift a new limit, or re-add the recipient due to updated security requirements?",failed_transfer,failed_transfer
"xfer failed again, balance ok, same payee—limit hit?",failed_transfer,beneficiary_not_allowed
Keeps saying failed—maintenance or fraud check?,failed_transfer,compromised_card
Bank says transfer rejected; is payee unsupported today?,failed_transfer,declined_transfer
Tried 5x; error persists—system down or limit cap?,failed_transfer,automatic_top_up
Need flat deposit sent; app blocks it—why?,failed_transfer,balance_not_updated_after_cheque_or_cash_deposit
Why did my transfer fail?,fiat_currency_support,failed_transfer
My transfer didn’t go through—why?,fiat_currency_support,failed_transfer
Transfer failed. What happened?,fiat_currency_support,failed_transfer
Why can’t I complete this transfer?,fiat_currency_support,failed_transfer
Is the system down? My transfer failed.,fiat_currency_support,failed_transfer
Why was my transfer rejected?,fiat_currency_support,failed_transfer
The app says “transfer failed.” Why?,fiat_currency_support,failed_transfer
Why won’t my transfer go through?,fiat_currency_support,failed_transfer
My transfer keeps failing. Help?,fiat_currency_support,failed_transfer
Why didn’t my transfer complete today?,fiat_currency_support,failed_transfer
"I’ve tried to send a straightforward bank transfer five separate times today and every attempt returns a generic failure, even though my balance is sufficient and the recipient details are correct—can you check what’s blocking it and how to resolve this?",fiat_currency_support,failed_transfer
"This morning I attempted to transfer funds to a saved payee multiple times; the app confirms authentication but then errors out at the final step without a code. Could this be a daily limit, maintenance window, or a fraud-rule hold?",fiat_currency_support,direct_debit_payment_not_recognised
"I’m attempting a large transfer for a flat deposit and it keeps failing after I complete 2FA. I verified IBAN, name, and reference, and smaller test payments fail too. Please confirm if there’s a per-transaction cap or additional verification required.",fiat_currency_support,failed_transfer
"My transfer was declined several times even though I’ve used this recipient before. I have enough money, no pending holds, and a verified device. Is your system experiencing downtime, or is there a compliance review delaying outbound payments?",fiat_currency_support,declined_transfer
"Every time I try to move money to my friend’s account, I get “couldn’t complete transfer.” I double-checked account number and sort code, rebooted the app, and re-authenticated. Could a name-check mismatch or weekend cutoff be causing this?",fiat_currency_support,failed_transfer
I scheduled a payment to an investment platform and the transfer failed immediately after confirmation. The reference format matches their instructions. Can you verify whether that merchant is unsupported or if enhanced due diligence has paused transfers?,fiat_currency_support,failed_transfer
"I’m getting repeated failures on a standard domestic transfer. The app shows success through SCA, then rolls back. Is there a session timeout, expired device binding, or an issue with your payment rails that would explain the reversal?",fiat_currency_support,cancel_transfer
"My mortgage payment has to go out today, but the transfer fails without explanation. I’ve tried different amounts and references, and even removed and re-added the beneficiary. Please check for risk flags, new limits, or identity re-verification needs.",fiat_currency_support,beneficiary_not_allowed
"I attempted five transfers over the last hour; all failed at the same stage. My balance is ample and no other payments are pending. Could there be a temporary outage, queued processing, or a hold on my account requiring manual review?",fiat_currency_support,pending_transfer
"The transfer keeps failing even after I cleared cache, reinstalled, and switched networks from Wi-Fi to mobile data. Can you confirm whether instant payments are degraded or if my account is under a precautionary lock pending checks?",fiat_currency_support,failed_transfer
"xfer failed again—balance ok, same payee—limit hit or what?",fiat_currency_support,beneficiary_not_allowed
Keeps saying failed; is this maintenance or some risk check?,fiat_currency_support,card_not_working
Bank says “txn rejected”; is this recipient unsupported today?,fiat_currency_support,declined_transfer
Tried 5×; still errors—system down or daily cap tripped?,fiat_currency_support,card_not_working
Need flat deposit sent ASAP; app blocks it—what’s the fix here?,fiat_currency_support,balance_not_updated_after_cheque_or_cash_deposit
How do I get a disposable virtual card?,get_disposable_virtual_card,get_disposable_virtual_card
Can I order a disposable virtual card online?,get_disposable_virtual_card,get_disposable_virtual_card
Do you offer disposable virtual cards?,get_disposable_virtual_card,get_disposable_virtual_card
Where can I create a disposable virtual card?,get_disposable_virtual_card,get_disposable_virtual_card
Is there a disposable virtual card option?,get_disposable_virtual_card,get_disposable_virtual_card
How does a disposable virtual card work?,get_disposable_virtual_card,get_disposable_virtual_card
I need a disposable virtual card today.,get_disposable_virtual_card,get_disposable_virtual_card
Can I use a disposable virtual card anywhere?,get_disposable_virtual_card,get_disposable_virtual_card
How do I request a one-time virtual card?,get_disposable_virtual_card,get_disposable_virtual_card
Who can get a disposable virtual card?,get_disposable_virtual_card,get_disposable_virtual_card
I want to make a one-off online purchase without exposing my main card details; please explain how a disposable virtual card works in your app and the exact steps to generate one and start using it immediately.,get_disposable_virtual_card,get_disposable_virtual_card
"For security reasons I’d like a card number that changes after each transaction; could you walk me through creating a disposable virtual card, setting spend limits, and where to see the card details and CVV inside the app?",get_disposable_virtual_card,disposable_card_limits
"I’m shopping on a new website and prefer a single-use card number; can you tell me how to issue a disposable virtual card, whether it supports 3-D Secure, and how it deactivates after payment is processed?",get_disposable_virtual_card,get_disposable_virtual_card
"Please explain eligibility and availability for disposable virtual cards, including any region, plan, or KYC requirements, and then give precise instructions to generate, view, copy, and delete a disposable card in the mobile app.",get_disposable_virtual_card,get_disposable_virtual_card
"I need multiple disposable virtual cards for separate merchants to compartmentalize risk; does your app let me create them on demand, and how do I manage aliases, set merchant locks, and review the transactions for each temporary card?",get_disposable_virtual_card,disposable_card_limits
"Before I proceed with a subscription trial, I’d like to use a disposable number so it can’t be charged again; how do I create one, restrict it to a single authorization, and confirm it closes automatically afterward?",get_disposable_virtual_card,disposable_card_limits
"Could you provide a step-by-step guide to issuing a disposable virtual card, including prerequisites like enabling virtual cards, passing identity checks, and locating the “Generate new disposable card” control in the app’s card settings?",get_disposable_virtual_card,get_disposable_virtual_card
"I travel frequently and prefer disposable numbers at unfamiliar merchants; does your disposable virtual card support foreign currency transactions, and are there limits on value, number of cards per day, or merchants blocked by policy?",get_disposable_virtual_card,disposable_card_limits
"For compliance, my company requires unique payment instruments per vendor; can I generate a disposable virtual card, tag it to a project code, export its receipt, and then safely rotate the number after the transaction completes?",get_disposable_virtual_card,get_disposable_virtual_card
"I’ve heard your disposable virtual cards rotate numbers automatically; please clarify when the rotation happens, what happens to pending charges, and how to retrieve the last four digits afterward for merchant support or refunds.",get_disposable_virtual_card,disposable_card_limits
Need 1x temp v-card for a quick buy—where in app? steps?,get_disposable_virtual_card,disposable_card_limits
Can I spin up a “one-time CVV” card? limit per day?,get_disposable_virtual_card,top_up_limits
Disposable VC okay for 3DS? Works on EU sites too?,get_disposable_virtual_card,get_disposable_virtual_card
Pls point to menu path: Cards → Virtual → Disposable? thx,get_disposable_virtual_card,get_disposable_virtual_card
"Single-use card for trial only—auto close after auth, yes/no?",get_disposable_virtual_card,automatic_top_up
Why is my ATM cash withdrawal still pending?,pending_cash_withdrawal,pending_cash_withdrawal
My cash withdrawal shows pending even though I got the money—why?,pending_cash_withdrawal,pending_cash_withdrawal
The ATM declined but the withdrawal is pending; can you fix it?,pending_cash_withdrawal,pending_cash_withdrawal
How long do pending cash withdrawals take to clear?,pending_cash_withdrawal,pending_cash_withdrawal
Why hasn’t my withdrawal posted to my statement yet?,pending_cash_withdrawal,pending_cash_withdrawal
Can you cancel a pending ATM cash withdrawal?,pending_cash_withdrawal,pending_cash_withdrawal
What does “pending” mean for a cash withdrawal?,pending_cash_withdrawal,pending_cash_withdrawal
I withdrew cash but the app still says pending—what’s happening?,pending_cash_withdrawal,pending_cash_withdrawal
"ATM error, withdrawal pending; will I be charged?",pending_cash_withdrawal,pending_cash_withdrawal
When will my pending cash withdrawal drop off?,pending_cash_withdrawal,pending_cash_withdrawal
"Earlier today I tried to take money from an ATM in the city center, the machine froze and gave me no cash. However, my app now shows a cash withdrawal pending. Can you investigate and ensure I am not charged incorrectly?",pending_cash_withdrawal,pending_cash_withdrawal
"I successfully took out cash this morning, counted it, and left the branch, yet the transaction in my app still shows as pending several hours later. Is this normal, and how long should it take before it fully posts?",pending_cash_withdrawal,pending_cash_withdrawal
"I attempted two withdrawals; the first failed with a decline message and no cash was dispensed, but my account lists a pending transaction for that amount. Please check whether it will reverse automatically or if you need to intervene.",pending_cash_withdrawal,pending_cash_withdrawal
"After inserting my card, the ATM rebooted mid-transaction and returned my card without dispensing money. Now there’s a pending cash withdrawal on my statement. Could you cancel it and confirm my available balance is unaffected?",pending_cash_withdrawal,pending_cash_withdrawal
"I’m traveling and used an out-of-network ATM; the screen showed a timeout and no bills came out. My balance, though, reflects a pending withdrawal. What is the usual resolution window for such holds, and can you expedite it?",pending_cash_withdrawal,pending_cash_withdrawal
"I withdrew cash successfully at noon, yet by evening the entry still appears under pending transactions in the app. Do pending cash withdrawals sometimes remain overnight, and is there anything I should do to speed settlement?",pending_cash_withdrawal,pending_cash_withdrawal
"When I tried to get cash, the terminal printed a receipt saying “transaction reversed,” but the mobile app still shows a pending withdrawal for the same amount. Can you verify the reversal and remove the hold from my funds?",pending_cash_withdrawal,pending_cash_withdrawal
"I made a cash withdrawal at a supermarket ATM that briefly displayed a communications error. I did receive the notes, though. Why would the transaction remain pending afterward, and will any duplicate or adjustment entries occur later?",pending_cash_withdrawal,pending_cash_withdrawal
"My card was declined at the ATM several times, and I never received cash, yet one attempt shows as a pending withdrawal in my history. Please confirm it will drop off without posting and let me know the typical timeframe.",pending_cash_withdrawal,pending_cash_withdrawal
"The ATM captured my card during a failed withdrawal and the bank kept it, but the app still lists a pending cash withdrawal from that attempt. How should I proceed to prevent an incorrect debit and retrieve my card?",pending_cash_withdrawal,pending_cash_withdrawal
"atm wd still showing pend after decline — no cash dispensed at all, fix pls now?",pending_cash_withdrawal,wrong_amount_of_cash_received
"Got cash already but txn still shows pend in app; is that normal, how long?",pending_cash_withdrawal,cash_withdrawal_not_recognised
"Card declined, yet pending wd appears — idk why; please cancel it asap right now thanks.",pending_cash_withdrawal,pending_cash_withdrawal
Withdrawal pending 3 days now — ETA? funds on hold blocking bill payment this week please.,pending_cash_withdrawal,pending_cash_withdrawal
POS/ATM mismatch maybe? cash wd pending though receipt says reversed; what next for my account?,pending_cash_withdrawal,pending_cash_withdrawal
How can I order an extra physical card?,getting_spare_card,getting_spare_card
Can I request a spare card for my account?,getting_spare_card,getting_spare_card
Is it possible to get a second card?,getting_spare_card,getting_spare_card
Do you allow multiple physical cards per account?,getting_spare_card,getting_spare_card
Is there a fee for an additional card?,getting_spare_card,getting_spare_card
How many cards can I hold at once?,getting_spare_card,getting_spare_card
Can I give a second card to my daughter?,getting_spare_card,getting_spare_card
Are duplicate cards free to issue?,getting_spare_card,getting_spare_card
I need another card—how do I apply?,getting_spare_card,getting_spare_card
Can I add one more card to this account?,getting_spare_card,getting_spare_card
"I’m planning to share spending responsibilities with my partner and would like a second physical card linked to the same account, with a separate spending limit and its own PIN—how do I set that up and what fees apply?",getting_spare_card,getting_spare_card
"If I order an extra card for a family member, can I manage card controls like freeze, merchant category blocks, or contactless limits separately for each card, and will those settings affect my primary card in any way?",getting_spare_card,contactless_not_working
I want a backup physical card to keep at home for emergencies in case my main card is lost or stolen; can you ship a spare to a different address and what’s the replacement or issuance cost and delivery timeframe?,getting_spare_card,order_physical_card
"Do you support issuing an additional card for an authorized user who is not a joint account holder, and if so, what identity verification (KYC) documents are needed and how are liability and spending limits handled?",getting_spare_card,getting_spare_card
"I need multiple physical cards for business expenses so different team members can pay from the same account; can I label each card, set per-card limits, and download statements itemized by cardholder name for reconciliation?",getting_spare_card,getting_spare_card
"Before I order a duplicate card, please confirm whether extra cards have the same card number and expiry as the primary, or if they are unique PANs; I need to know for merchants that store credentials on file.",getting_spare_card,getting_spare_card
"I’m considering giving my teenager a secondary card for travel; can I enable ATM withdrawals only for the extra card, restrict online transactions, set a daily cap, and receive instant notifications for that specific card?",getting_spare_card,atm_support
"If I already have a virtual card, does requesting an additional physical card count toward any card issuance limit, and are there monthly or annual fees for maintaining more than one active physical card on the account?",getting_spare_card,disposable_card_limits
"In case I move abroad temporarily, can you issue an extra card to my current country to arrive before departure, and another spare to my destination address after I relocate, without closing or migrating the account?",getting_spare_card,getting_spare_card
"Please outline the full process to add a second card: eligibility, fees, shipping options (standard vs express), typical delivery times, how to activate the card and set a PIN, and whether my credit limit is shared or separate.",getting_spare_card,get_physical_card
"Need spare card asap—what’s the ETA, any rush fee, and can I cap spend to $100/day on that card only while leaving the primary unlimited?",getting_spare_card,getting_spare_card
"2nd card for daughter ok? AU vs joint—what’s required, costs, shipping address rules, and can I freeze just her card if needed?",getting_spare_card,getting_spare_card
"Backup card request: same PAN or new? If new, will saved merchants break? Also, contactless enablement by default or opt-in?",getting_spare_card,contactless_not_working
"Fees for dup cards? If free once, what about additional issues later—replacement vs additional policy differences, per region?",getting_spare_card,transaction_charged_twice
"Multiple cards per acct limit? Max count, per-card controls, KYC for each holder, and travel/ATM settings separate or shared?",getting_spare_card,disposable_card_limits
How do I get a virtual card right now?,getting_virtual_card,getting_virtual_card
Where in the app can I generate a virtual card?,getting_virtual_card,getting_virtual_card
I want a virtual card instead of plastic—how do I request it?,getting_virtual_card,getting_virtual_card
Can you issue me a new virtual card?,getting_virtual_card,getting_virtual_card
How many virtual cards can I have on my account?,getting_virtual_card,getting_virtual_card
I can’t find the virtual card—where is it located?,getting_virtual_card,getting_virtual_card
Please create a virtual card for me.,getting_virtual_card,getting_virtual_card
Why haven’t I received my virtual card yet?,getting_virtual_card,getting_virtual_card
How do I access my virtual card on my phone?,getting_virtual_card,getting_virtual_card
Can I get a virtual card immediately for online purchases?,getting_virtual_card,getting_virtual_card
"I’m trying to check out online but don’t want to expose my physical card—please explain exactly how to generate a virtual card, where to see its number, and whether I can lock or delete it after one use.",getting_virtual_card,getting_virtual_card
"I requested a virtual card earlier this week and still don’t see it in the app; could you confirm the usual provisioning time, where it should appear, and any steps I might have missed during verification or activation?",getting_virtual_card,getting_virtual_card
"Before I order, please outline eligibility for virtual cards, any fees, regional restrictions, and whether spend limits or merchant category blocks can be applied differently than on my physical card linked to the same account.",getting_virtual_card,disposable_card_limits
"I need an instant virtual card because my physical card is delayed in the mail; tell me how to generate it, whether the PAN is unique, and if I can add it to Apple Pay or Google Wallet immediately.",getting_virtual_card,apple_pay_or_google_pay
"My virtual card hasn’t shown up despite push notifications saying it’s ready; where exactly in the app should I see the card details, and do I need to complete identity checks or update the app version first?",getting_virtual_card,getting_virtual_card
"Please walk me through, step by step, how to create a virtual card, reveal the full card number, set a spending limit, freeze it after the purchase, and regenerate a new card if a merchant stores the details.",getting_virtual_card,getting_virtual_card
"I’d like a virtual card with a single-use limit for a subscription trial; can I set it to auto-expire after the first successful charge, and will subsequent rebills be automatically declined without affecting my main card?",getting_virtual_card,disposable_card_limits
"If I create multiple virtual cards for different merchants, can I nickname each one, get per-card notifications, and download statements that show which virtual card was used for each transaction for bookkeeping purposes?",getting_virtual_card,getting_virtual_card
"I don’t want my physical card number stored online; confirm that the virtual card uses a different number, how refunds work back to the original virtual card, and what happens if I delete that card before the refund arrives.",getting_virtual_card,getting_virtual_card
"I ordered a virtual card yesterday for an urgent purchase; it still doesn’t appear. Could you check for pending verification, region support, or account limits that could block issuance, and advise how I can fix this today?",getting_virtual_card,getting_virtual_card
Need v-card asap—where to tap in app?,getting_virtual_card,card_linking
Still no v-card; did my KYC finish?,getting_virtual_card,virtual_card_not_working
How to gen a temp VC for one-time use only?,getting_virtual_card,disposable_card_limits
Virtual card limit—max how many per acct?,getting_virtual_card,disposable_card_limits
Can I get VC now and add to GPay?,getting_virtual_card,exchange_via_app
How do I request a refund for a recent purchase?,request_refund,request_refund
I want to cancel my order and get my money back.,request_refund,request_refund
Can you reverse this transaction and issue a refund?,request_refund,request_refund
Please help me get a refund for an item I bought.,request_refund,request_refund
I haven’t received my package—can I get a refund?,request_refund,request_refund
I received the wrong item and need a refund.,request_refund,request_refund
How long until a refund shows back in my account?,request_refund,Refund_not_showing_up
Can I return this and be refunded in full?,request_refund,request_refund
"I need my payment canceled and refunded, please.",request_refund,reverted_card_payment?
What’s your process for refunding a purchase?,request_refund,request_refund
"I ordered an item two weeks ago and the tracking hasn’t updated at all; since I no longer need it for the event, please cancel the order and initiate a full refund to my original payment method.",request_refund,request_refund
"The product arrived damaged and the merchant isn’t responding to emails; can you guide me through opening a dispute, returning the item, and ensuring I receive a full refund including any shipping charges I already paid?",request_refund,request_refund
I subscribed to a service yesterday and was immediately billed for the annual plan by mistake; I want to downgrade to monthly and receive a pro-rated refund for the unused portion as soon as possible.,request_refund,request_refund
"My food delivery was never completed—the courier marked it as delivered but nothing arrived; I need the charge reversed, a receipt of the refund, and confirmation that any tip is also returned.",request_refund,request_refund
"I accidentally placed duplicate orders within minutes due to a website error; please cancel the duplicate, release the hold, and refund any captured funds back to my card without extra fees or delays.",request_refund,transaction_charged_twice
"The merchant promised a 30-day money-back guarantee, and I returned the item with tracking last week; please confirm the return was received and process my refund to the original card immediately.",request_refund,Refund_not_showing_up
"I was charged a foreign transaction fee for a canceled booking; since the hotel confirmed no-show waiver, I need the room charge and ancillary fees fully refunded to resolve my statement balance.",request_refund,transfer_fee_charged
"My course enrollment was auto-renewed without clear notice; I haven’t accessed any content this term, so please cancel the renewal and issue a complete refund in accordance with consumer protection rules.",request_refund,request_refund
I used a virtual card for a trial that was supposed to be free; it converted early and billed me—please reverse the charge and ensure future rebills are blocked while the refund is processed.,request_refund,getting_virtual_card
"A partial shipment arrived missing the main item; the seller offered store credit, but I want a cash refund to my card for the undelivered portion and a correction to the invoice reflecting the adjustment.",request_refund,request_refund
"Need refund asap—item MIA, cancel payment?",request_refund,request_refund
Didn’t like service; can we reverse charge today?,request_refund,request_refund
"Wrong size, return approved—when’s the $ back?",request_refund,request_refund
"Order stuck; pls refund now, keep account open.",request_refund,Refund_not_showing_up
"Charge looks off—refund or credit, which applies?",request_refund,request_refund
I lost my card—how do I freeze it right now?,lost_or_stolen_card,lost_or_stolen_card
My wallet was stolen; please block my card immediately and send a new one.,lost_or_stolen_card,lost_or_stolen_card
I can’t find my card—can you disable it and issue a replacement?,lost_or_stolen_card,card_linking
How do I report a lost or stolen card and order another?,lost_or_stolen_card,lost_or_stolen_card
Can you check for recent activity on my missing card?,lost_or_stolen_card,lost_or_stolen_card
Please cancel my current card and ship a replacement to my address.,lost_or_stolen_card,card_arrival
My card is gone—how do I lock contactless and online payments?,lost_or_stolen_card,contactless_not_working
What number do I call to freeze a stolen card instantly?,lost_or_stolen_card,lost_or_stolen_card
I think someone took my card—what should I do first?,lost_or_stolen_card,lost_or_stolen_card
How fast can you get me a new card after I report it stolen?,lost_or_stolen_card,lost_or_stolen_card
"I left my card at a restaurant and they can’t find it. Please freeze the card immediately, review today’s transactions for anything suspicious, and tell me how to get a replacement expedited to my home address with tracking.",lost_or_stolen_card,lost_or_stolen_card
"I’m traveling abroad and my wallet with the card and ID was stolen. Block all transactions right away, advise me on getting a temporary virtual card for essentials, and arrange an express physical replacement to my hotel if possible.",lost_or_stolen_card,getting_virtual_card
"My purse was snatched on the metro. I’ve filed a police report; now please lock the card, reverse any unauthorized payments, start a dispute if needed, and send instructions for changing my PIN and updating recurring merchants.",lost_or_stolen_card,change_pin
"I can’t locate my card after a rideshare trip, and I see a pending transaction I don’t recognize. Freeze the card, investigate the charge, and let me know the fastest way to receive a replacement this week.",lost_or_stolen_card,pending_card_payment
"I suspect my card was taken from my gym locker. Please disable contactless, ATM, and online usage immediately, monitor for any attempts, and guide me through ordering a new card with a different number and fresh PIN.",lost_or_stolen_card,contactless_not_working
"Someone pickpocketed me at a festival; my phone and card are gone. Block the card, enable app access on a new device, and provide a temporary virtual card so I can pay for transport and lodging until the replacement arrives.",lost_or_stolen_card,getting_virtual_card
"My wallet fell out in a taxi and the driver can’t be reached. Freeze the card, send me a list of today’s transactions to verify, and help me arrange a couriered replacement and PIN reset as soon as possible.",lost_or_stolen_card,get_physical_card
"I think I dropped my card at a café last night; staff couldn’t find it this morning. Please lock the card, confirm whether any merchant attempted charges overnight, and explain how to track the shipment of a new card.",lost_or_stolen_card,lost_or_stolen_card
"I’m in Spain and my bag with my card was stolen. Block it now, cancel any new authorizations, and tell me whether you can issue a local pickup or express international delivery for a replacement within 48 hours.",lost_or_stolen_card,lost_or_stolen_card
"I forgot my card at a bar; they deny having it. Freeze the card, enable notifications for attempted usage, and advise whether I can immediately add the replacement to Apple Pay/Google Wallet once it’s issued.",lost_or_stolen_card,apple_pay_or_google_pay
Lost card; freeze now—how?,lost_or_stolen_card,lost_or_stolen_card
Need instant block + replacement—traveling abroad.,lost_or_stolen_card,pin_blocked
"Stolen in metro—lock card, dispute any charges.",lost_or_stolen_card,compromised_card
Can’t find card—where freeze button in app?,lost_or_stolen_card,card_linking
Lost wallet; new card ETA and PIN reset?,lost_or_stolen_card,pin_blocked
My phone was stolen—what should I do first?,lost_or_stolen_phone,lost_or_stolen_phone
I lost my phone; how do I secure my account?,lost_or_stolen_phone,lost_or_stolen_phone
Someone stole my phone—please help me lock everything.,lost_or_stolen_phone,lost_or_stolen_phone
I can’t access the app because my phone is gone.,lost_or_stolen_phone,lost_or_stolen_phone
